,at,userName,content,score
1164,2023-02-16 08:31:12,astriani nesa,sangat kecewasudah berulang kali coba pada saat habis didownload masukbagian perekaman video tidak muncul bagian wajahmelainkan yang muncul gambar hitam sajadan mencoba msuk ke 2 kalinya suda disuruh download ulang lagi,1
1165,2023-02-14 21:49:17,Frans Bessi,sangat buruk sekali sdh melakukan peng kreditan tetapi di aplikasinya saldo yg masuk tidak bertambah sudah melaporkan permasalahan ke bank nya langsung tapi tidak ada hasil smpai hari ini di mohon kepada pihak bank bri pusat untuk segera mengatasi ketidaknyamanannya nasabah terima kasih,1
1166,2023-02-14 15:19:00,Al Bindo,setelah pembaruan terjadi username dan pw terblokir setelah pembukaan blokir dan mencoba login ulang terjadi koneksi terputus dan pada meminta link melalui sms tidak ada tanggapan nomor yang saya pakai benar tapi tidak ada sms yang masuk satu pun dari brimo bagaima perbaikan dan tanggapan nya i tidak mungkin gangguan seperti ini dibiarkan membuat konsumen lain merasa sulit seperti yang saya alami,3
1167,2023-02-14 15:01:08,Imil,aplikasi kocakkk verifikasi ai wajahnya error terus bahkan user lain sama wkwkwkw pindah ke bank mandiri ah akunya kalau gitu akhirnya coba daftar livin mandiri kuning kaget kok mudah dan cepat wess aman josss bisnis proses dan uiux lebih simpel dan elegan di livin by mndiri gak perlu ke bank terdekat semua dftarnya di hp saja,1
1168,2023-02-14 09:54:15,uka83 Chanel,aplikasi brimo ini memang sulit dan bisa di bilang kurang bagus jadi bukannya mempermudah tapi malah mempersulit custemer yg mau bikin akun brimo banyak sekali keluhan di ulasan yg lain bener apa yg mereka keluhkan di alami juga sama saya mohon di perbaiki terlepas dari jaringan krng bagus atau sistem error yg jelas banyak custemer yg kecewa salam hormat,1
1169,2023-02-14 09:22:16,Fitalis Mendrofa,perkenalkan saya pengguna aplikasi brimo setelah update ke versi terbaru yang ada fitur koneksinya kenapa setelah login belum berapa detik kok langsung log out selalu saja kembali ke menu awal sayang sekali seperti saya yang masih blm terbit kartu atm nya jadi harus pake apk brimo untuk transaksi mohon bantuannya,5
1170,2023-02-13 14:56:07,abdullah mufid,sekalian gak usah bikin aplikasi setiap masukin pin salah dicoba ubah pin jaringan tidak ada padahal jaringan full ini aplikasi niat bikin atau tidak maav sedang terjadi kendala di sistem kamisampai kiamat ya gini terus live chat lewat wa kayak chat sama robotjawabannya di ulang2,1
1171,2023-02-13 11:44:08,Violin Senja Rotamanta,saya coba bikin akun karna sudah punya rekening tapi gagal terus 5x lalu saya coba sampai langkah ambil video masih gagal karna kamera tidak menamoilkan wajah saya ketika mengulangi proses selalu disuruh untuk instal ulang aplikasi dengan kode tertentu akhir nya berhasil selamat mencoba,5
1172,2023-02-13 02:16:07,kevin aisyah,sangat mengecewakan top up saldo emoney toll brizzi 88rb setelah mencet aktifkan malah gk terupdate saldo nya hilang gitu aja yg lebih nyakit sih pas banget di pintu keluar toll ditunggu 2jam pun sampe 24 jam gk masuk2 saldo toll nya kapok deh patahin aja kartunya beralih ke mandiri aja gk ribet mkasih uang yg sudah anda telan,1
1173,2023-02-12 20:16:27,DILAH CHANRIAL,assalamualaikum menurut saya aplikasinya berjalan dengan baik di handphone saya buat temen yang ingin menggunakan aplikasi brimo silahkan daftar langsung ke kantor cabang bri terdekat krn kalo daftar sendiri tidak bisa digunakan untuk pendaftaran bisa langsung ke cs brinya mungkin kira 1015menittan udah beres kok saya aja awalnya ditanya dulu alias interview terus kalo disetujui temen bisa pakai aplikasi brimo tersebut untuk admin tolong tingkatkan lagi fiturnya ya thx,5
1174,2023-02-12 10:57:31,My Princess,aplikasi yang gak berguna banget ada kendala d suruh hubungi via wa sekali d jelasin panjang lebar malah d kasih jawaban yg gak sesuai dengan tema penyakit y mo bikin app harus bisa perbaiki setiap masalah dan kendala y biar pelanggan gak pada kabur kan lucu jadi y mending d hapus aja app y menuhin ram jak,1
1175,2023-02-11 09:41:52,Freddy Gusman,dari pertama sampai sekarang tidak berhasil terus buat aplikasi brimo selalu error di ujung bikin kesel kl sdh error harus dihapus dulu utk coba lagi dan selalu gagal lebih dari satu jam mengulangi agar berhasil tetep tidak bisa berakhir di ttdaplikasi buang2 waktu,2
1176,2023-02-11 07:23:28,Mananeke Radi,aplikasinya bagus cukup membantu tapi kenapa tidak bisa login padahal jaringanpaswwordusernama semua sudah benar tapi mala di bilang user anda sedang terlbokirsetelah buka blokirmalahan di bilang lagi ganguan sistem massa ganguan sistem sampai 124 jam lebih,5
1177,2023-02-10 14:04:46,Razka Arianto,gimana katanya mempermudah nasabah malahan mempersulit kartu atm lebih praktis aplikasi ini mempersulit nasabah ambil uang terbatas stor tunai tidak bisa karena diaplikasinya tidak tersedia menunya sudah upget masih juga gak bisa gimana ini,1
1178,2023-02-10 08:47:37,Priskila Sulle Pasanda,dari tahun lalu saya coba login ngak bisa bisa katanya username dan password salah padahal udah bener terus saya pilih obsi lupa username udah ribet ujung2nya maaf sistem kami sedang bermasalah begitu terus berulangulang saya coba tolonglah perbaiki masalah login aplikasi bagi nasabah jangan tolol bikin aplikasi,1
1179,2023-02-09 19:31:13,Muthe Muwardi,duh bikin emosi banget sinyal full wifi joss baru juga mau daftar udah gak bisa baru mau foto ktp aja tombol kamera gak bisa di pencet gimana sih tolong dong di perbaiki sisten nya,1
1180,2023-02-09 14:18:28,Shinta Azumie,seperti nya aplikasi error sudah banyak kali foto ktp tapi suruh ulang terus menguji kesabaran sekali baru dowload dan baru pakaisangat2 buruk sekali layanan yang sangat buruk lebih baik perbaikin dulu aplikasi nya sungguh sangat menguji kesabaran sudah hari ke 2 tapi tidak bisa juga,1
1181,2023-02-09 11:05:09,Hanif Setyo Nugroho,kecewa sekali brimo tidak mempermudah samasekali ada aja kendala padahal lagi butuh banget gunanya mempermudah tp alhasil dipersulit acara eror lah ini lah itu lah aplikasi harus diperbarui lah kebanyakan kendala dari pada benefit,1
1182,2023-02-07 16:50:27,Ghibran Craft,kenapa aplikasi tiap ada update malah jadi erorini setelah updatesetiap dipakai login langsung logout terustanpa jeda waktubelum sempat buka menu sudah logout sangat mengecewakan penggunaharap diperbaiki kekurangannya,1
1183,2023-02-07 14:13:28,Miss Pj,apps nya lebih enak dari yang kemaren lebih mudah dan lengkap sayangnya untuk transaksi yang tercantum hanya 5 terakhir saja bukan total transaksi dalam satu bulan jika ingin tau harus cek tanggal dulu biar isa lengkap tapi keseluruhan bagus koq,5
1184,2023-02-07 11:44:34,Roni Kembar,tidak ada manfaatnya download aplikasi ini mau daftar ajah bukannya dipermudah tapi dipersulit berkali kali coba daftar tapi no telp dan email belum terdaftar maksudnya gimana toh saya ini baru mau daftar loh bukan sudah mendaftar ya pantas saja kalo no telp dan email nya belum terdaftar sangat mengecewakan sih,1
1185,2023-02-06 21:20:56,priya puja utama,buat yg mau daftar alangkah baiknya buat ke bank langsung karena klok dri aplikasi emg susaahhh dan setelah daftar lewat bank utk transaksi aman2 aja ga ada kendala cuma saran nya utk mutasi alangkah baik nya bisa cepat soalnya sering transfer cuma mutasi nya blom terdata,5
1186,2023-02-06 16:17:32,Neng Ineu,aplikasinya tidak mempermudah nasabah untuk pendaftaran sudah daftar beberapa kali diminta uninstal dan instal lagi tapi tetep saja tidak bisa daftar dan menikmati fitur dari aplikasi brimo mohon untuk perbaiki supaya nasabah bisa mudah dalam mengaksesnya,1
1187,2023-02-06 14:42:01,Mulya Candra,aplikasi tidak bermutu slogan tidak sama dengan fakta cara mempermudah buat transaksi tetapi malah di buat pusing begini sudah di hapus data di aplikasi tetap saja tidak bisa masukmasuk ntah apa kendala masa ya kalah sama mbanking bank lain yang mudah dan tidak seribet ini,1
1188,2023-02-06 14:15:39,Abiel Husaini999,banyak eror daftar nya aja susah nya minta ampunkesalahan terus sistem nya ditambah jika kesalahan kita harus tunggu sampai besok padahal kesalahan sistem bukan kesalahan penggunabaik signal maupun data diri sudah diisi sesuai ada ada saja tolong diperbaiki lah aplikasi nya saja isinya ulasan buruk semua,1
1189,2023-02-06 08:32:45,Ahmad Lutfi,mengecewakankatanya mempermudahtp buat aja susahnya minta ampungagal terusenak mandiri ama bcatidak ribet dan mudahsangat2 kecewasaya instal unistal udah ada 10 kali lebihtp hasilnya tetep gk bisa,1
1190,2023-02-06 08:03:17,4A. Najwa Zulfa Mursyida,ayo dong bri perbaiki aplikasinya mau cari pilihan menu di lainnya selalu balik lagi ke halaman utama udah update udah re install udah hapus chace tp ttp ja msh bgtu juga nyook perbaiki aplikasinya demi kenyamanan nasabah mau ganti kartu atm pun g bisa krn kosong terus yuuk ah biar g antri dbank,3
1191,2023-02-05 08:02:53,Teguhprambudi Prambudi,aplikasi apa in mau dftar susah banget klw sudah salah 1 kali gara gara sinyal kurang bagus hrus install ulang sudah berkali kali install ulang tpi bgtu terus susah buat mndftar ribet salah sedikit harus install ulang mohon di perbaiki lagi sistem y,1
1192,2023-02-04 11:48:54,November Rain,kok saya mau daftar gak bisa udah coba puluhan kali masih aja gak bisa tolong bikin aplikasi itu yang tidak mempersulit tujuan bikin brimo kan biar mempermudah nasabah ini malah makin bikin sulit ktp email nomor hanphone sudah kami kasih itu hal paling pribadi buat tiap orang seharusnya dengan itu saja sudah cukup jelas benarin lagi deh aplikasinya,1
1193,2023-02-03 10:49:59,Yudi Nico,payah untuk tarik tunai tidak muncul fiturnya dan kalau di instal lagi notifnya selalu aktivitas terakhir anda belum logout dengan sempurna atau apalah itu makin kesini semakin ribet,1
1194,2023-02-03 09:51:27,Citra Kedaton,laporan tetap harus antri di bank terdekat gak guna di era digital yg seharusnya lebih mudah dan efisien tidak dapat membantu nasabah untuk verikasi data melaluiemail telpon atw aplikasi yg di sediakan bank nasabah tetap harus datang ke bank ikut antrian yg panjang cuma untuk mengaktifkan akun yg terblokir jika buka rekening bisa di buat tanpa harus ke bank kenapa buka blokir tidak bisa lebih baik tutup tutup rekening,1
1195,2023-02-02 13:09:30,Cyntia Serphine,saya sudah punya rekening dan mau masuk saja rumitnya minta ampun verifikasi link susah masuk klopun bisa masuk pas pengambilan video wajahnya malah error aplikasinya apa ini saya heran ko bisa bisanya orang lain ngasi bintang 5 sama ni aplikasi,1
1196,2023-02-02 08:31:33,Mpok Tri e,awal pakai brimo saya kecewa karena salah transfer di aplikasi harus teliti ketik nomer rekening karna bisa berubah sendiri nati kita salah transfer proses pengembalian transfer di persulit walaupun itu uang kita saya sampe 2 bulan baru balik uang saya itu pun laporan di selesai otomatis by sistemharus terus lapor sampe 4 x kalo gak uang lenyap dana oknum dalamnya selanjutnya transaksi msh aman saya jadi lebih teliti lagi,5
1197,2023-02-02 07:32:10,feri dirjaya,terimakasih sudah mempermudah kerja saya untuk masukan update tan sekarang untuk saldo rekening ko ga bisa update otomatis yh ka kalo ada transfer mintanya logout dulu baru saldo yg masuk terupdate kalo kemarin kan refresh aja lgsg berubah saldonya,5
1198,2023-02-01 19:12:57,Suharto Suhar9,aplikasi apa inimasa untuk nasabahnya sendiri pendaftaran akun brimo susah sekaliselalu gagal dan sering minta untuk uninstal tolong diperbaiki sistemnya dan tolong untuk cs nya kalo di wa responnya harus cepat kami sebagai nasabah sangat sangat kecewa dengan bri,1
1199,2023-01-31 14:43:39,Erni Fitriani,untuk yg ke 2 kali nya transfer sedang di proses saldo berkurang tapi ke rekening tujuan ga masuk ini yg ke 2 kali nya tadi malam terjadi lagi dan nyampe skrg saldo berkurang tapi ga masuk ke rekening tujuanmohon bantuannya,2
1200,2023-01-31 14:35:43,Edhy Side,terkait aplikasi brimo yg apabila ingin daftar brifine dr rekening simpedes bisa selalu gagal setiap klik pilih jenis brifine selali kembali ke halaman akun simpedes bisa bahkan kalau kedua kali nya trrlogout sendiri dari brimo apa penyebabnya,4
1201,2023-01-31 07:42:19,Ayu Kris,hallo kak maaf sebelumnyasaya sangat bingung dengan aplikasinya ini pada saat saya mengisi bagian perekaman video mengapa terus terusan gak bisa ya kak padahal saya sudah mengikuti petunjuk yg diberikan dengan baiksaya sudah berkali2 dalam 3 hari mencoba dan itupun gak ada gangguan jaringan sama sekalitolong dong kak bisa dijelaskan ini bagaimana ya,1
1202,2023-01-31 00:36:41,izaiza iza,awal awal oke tapi kenapa makin ke sini makin susah sih ada tanda bulat merah tanda jaringan ga stabil padahal jaringan yg tak pakai stabil terus buat transfer dll masak dibatasi sehari cuma 50rb aja sekarang malah ga bisa transfer bikin aplikasi untuk mempermudah atau mempersulit sih,1
1203,2023-01-31 00:25:00,erlina chieska,login nya susah keluar masuk sendiri padahal belum selesai transaksi parahnya lagi banyak ngebug cek saldo pun susah padahal sinyal full ah entahlah semakin diperbaharui semakin tidak bagus menguji kesabaran,2
1204,2023-01-30 21:28:37,Ismi Nur febriyana,saya sudah mencoba buat akun mungkin udah puluhan kali sampai sudah download terus hapus aplikasi berkalikali tolong dong jangan dipersulit padahal cuma buat akun doang padahal jaringan bagus tapi tulisannya kesalahan sistem lah malah disuruh instal lagi juga tolong pihak management aplikasi ini diperbaiki lagi terima kasih,1
1205,2023-01-30 11:06:46,Junda Haryono,aplikasi brimo sangat mengecewakan selalu eror sudah berulang kali instal ulang bahkan untuk daftar ny saja sangat sangat menguji kesabaran mengulang berkali kali aplikasi eror mohon instal ulang untuk bri perbaiki sistem aplikasi mu aplikasi bertujuan untuk mempermudah bukan memersulit mau daftar saja sudah eror eror dan eror,1
1206,2023-01-30 09:18:13,Wahyu Communication Cellular,ya menurutku sihh bagus untuk semua fitur dan untuk yang ngeluh kalau bikinbuka rekening slalu di arah kan ke browser ya emng itu sistem bri kalau ada nasabah yang mau bikinbukan rekening baru karena ya menurutku sih aman lewat browser walau pun agak lelet disetiap upload foto ktp dan selfi vidionya,4
1207,2023-01-29 20:34:32,Eka Apriana Putri,sinyal wifi bagus tapi lampu indikator brimo tetep merah mau transfer kesulitan karena keterangannya jaringan buruk padahal sinyal wifi sudah penuh dari pagi sampai malam sama saja kontak bank bri juga si sabrina solusinya tidak membantu sama sekali,1
1208,2023-01-29 07:26:19,Alimin Gojek,download aplikasi mksdnya untuk mempermudah jika cek saldotransferini malah susah banget masuknyasusah registrasi di video dlldan langsung forced closelangsung keluar aplikasi sendiriterus buka aplikasigak bisa lagitertulis ada kode sivasolusinya di uninstall terus download lagitapi daftar lagigak bisa lagigitu aja terus sampe kiamatparah aplikasinyasekelas bumn kaya giniaplikasi sampah,1
1209,2023-01-28 20:20:36,Desi Anisafitri,seharusnya mempermudah bukan malah mempersulit kenapa susah untuk transaksi waktu mau isi pulsa knpa gagal terus pulsa ga masuk tapi saldo berkurangg tolong di perbaiki lagii supaya kami para pengguna apk brimo jadi nyaman,1
1210,2023-01-28 10:45:00,Rozama Harefa,proses verifikasi wajah sangat ribet puluhan kali saya coba gagal terus juga ribet kalah sama server pinjol seharusnya bila ktp sudah di foto dan berhasil sebaiknya otomatis kebaca data diri tanpa memasukkan secara manual lagi,1
1211,2023-01-27 18:12:33,Krisna Perdana,setelah diperbaruiupdate simbol jaringan berwarna merah yang menandakan jaringan atau koneksi buruk padahal buka aplikasi lain dan nonton video lancar sama sekali tidak ada gangguan jaringan tolong diperbaiki karena simbol merah jaringan yg di kiri atas tidak pernah berubah warna menjadi hijau,1
1212,2023-01-27 11:59:40,MUHAMMAD SUGIANOOR,sangat susah saat mendaftar verifikasi lama berkali2 disuruh instal ulang milik negara gak ada yg beres bug nya tolol mau daftar aja kebanyakan bug tolol milik negara tapi cemen udah 10 kali daftar bug nya tolol,1
1213,2023-01-27 09:37:52,Atim Dartim,aplikasinya ok pendaptaran siang hari gagal terus hapus downlod berulang ulang dan mencoba daptar malam hari ternyata berhasil mudah dan cepat perosesnya mudah mudahan aplikasinya aman dan di tingkatkan keamananya,5
1214,2023-01-27 09:20:45,xhelvd h,hallo app nya cukup bagus dan mempermudah cuma ga selalu mempermudah jga sih kemaren top up brizzi tpi gamasuk diurus ke bank jga ga bisa karna depositnya tertutup dg top up yg baru saldo atm berkurang sedangkan top up brizzinya ga berhasil rugi jadinya uangnya ga balik cukup kecewa sih lapor ke bank jga bank nya ga bisa ngapa ngapain krna ga kebaca lgi top up yg gagal itu sedangkan bukti di brimo ada masa iya gaada solusinya,1
1215,2023-01-26 23:34:14,Oriesta Fertika,akhir2 ini brimo jelek bangettsusah bangett untuk loginsangat sangat menguji kesabarankalo kepepet butuh transaksi malah susah karna login nya susah bangetsinyal jelek lahpadahal pake apk yg lain aman2 ajaalasan lainnya transaksi tidak bisacoba lagi beberapa saatselalu begitutolong di periksa lagi dan di tingkatkan lagi kualitasnya,1
1216,2023-01-24 22:59:17,Muhammad Fazri,aplikasinya seharusnya mempermudah pengguna apa lagi yang daerah terpencil sehingga bisa mudah bertransaksi namun sayang untuk registrasinya pembuatan brimonya sangat sulit terutama di swaft fhoto beda dengan aplikasi mobile banking bank lain nya yg sangat mudah krna saya sudah punya dan pernah coba bukan membandingkan tapi seperti tuh kenyataan nya sayang skli seharuanya bisa jadi masukan pihak bri untuk di perbaiki dan di permudah kmbli dalam registrasi nya,1
1217,2023-01-24 21:39:44,Azizah Naafiah,kecewa pake banget mau registrasi akun gagal terus padahal sudah sesuai instruksi pas gagal rekam video setelahnya malah ada keterangan suruh install ulang brimo kodesivo tolong perbaiki bagaimana itu,1
1218,2023-01-24 17:16:12,Tiwy Mansyurmasser,kecewa katanya mempermudah trus knp malah ngeribetin pas perekaman video gk cocok mulu padahal udah bener pengambilan gambarnyamana skrg ud gk bs bikin atm pdhl itu sangat mempermudah nasabah dari pada harus lewat aplikasi,1
1219,2023-01-24 14:51:41,Siti Nurjanah,tolong ini dipermudah untuk pengambilan video wajah min sudah coba berkalikali masak dikasih notif deteksi wajah gagal mulu walaupun belum bisa ini aplikasi digunakan tapi saya kasih bintang 5 nih untuk segera diperbaiki dan dipermudah lagi padahal ktp aja udah mewakili semua syarat yang ada harusnya,5
1220,2023-01-24 08:57:40,Edvan Agus,padahal sudah punya akun dibilang belum punya virtual account dan login nya susah padahal udh log out di bilang belum log out dan sinyal nya di bilang jelek padahal sinyalnya bagus pakai wifi pula gimana lah bri ini tolong dong di perbaiki programmer nya gimana ni,1
1221,2023-01-24 00:48:36,Resih Kiya,tolong pencerahan nya saya susah login karena pasword nya selalu salah padahal pasword nya sudah benar kejadian semenjak ganti handphone mau login jadi susah sudah klik lupa pasword suruh nunggu sms yg masuk nanti bakal ada link lupa password nya tapi kok sms nya ga muncul2 min tolong pencerahan nya,5
1222,2023-01-23 13:50:42,Si Miskin,sebenarnya bagus aplikasi brimo ini hanya saja untuk pendaftaran tidak bisa melalui aplikasi harus ke teller bank untuk mengaktifkannya sangat di sayangkan harusnya seperti e wallet fiturnya bisa di gunakan lebih simpel tanpa datang ke teller,3
1223,2023-01-23 08:14:36,Hasto Gumilar,untuk pandatarannya mudah dimengerti simple tidak butuh waktu lama tapi untuk melakukan transaksi banyak kendala kaya saldo tidak cukup padahal masih banyak dan salah masukkan pin itu juga hafal pin sendiri,3
1224,2023-01-23 05:50:46,Puji Lestari,kenapa sering sekali user sedang terblokir padahal tidak salah pasword dll tiba user terblokir masak setiap seminggu sekali harus memperbarui pasword mohon diperbaiki krn aplikasi ini tujuannya utk mempermudah nasabah bukan mempersulit,4
1225,2023-01-23 00:25:50,Azi love salsa Salsa,tdk bikin nyaman padah id sama pasword betul di bilang salah lagi jaringan yg bikin gk nyaman udah pakai data wifi bisa jaringan gak bagus antah la tolong sistem di perbaharui lagi ya jangan bikin kecewa terus,1
1226,2023-01-21 18:38:13,Yulia Hakim,sangat membingungkan dan bikin emosi masak sudah brpa kali tetap gk bisa beda sama aplikasi livin mandiri yang sangat mudah registrasi ini bukan mempermudah nasabah malah mempersulit,1
1227,2023-01-21 11:21:58,Dzul himam isnan Ali,sementara bintang 2 dulu sqya mau buka rekening tidak bisa karena web untuk foto ktp tidak bisa diatur fokusnya dan karena hp yang saya gunakan ada 2 tipe kamera penggunaan kamera tidak dapatvdiubah hanaya dapat menggunakan kamera tipe wide sehingga hasil blur,2
1228,2023-01-19 01:31:01,Hik Mah,saya kasih bintang limaaq ubah penilainnya yg tdinya kesel dgn apk initpi skrg aq puas dengan layanannyakarena sdh bisa digunakan lgiyg tdinya susah masuk login skrg sdh bs lgijadi mudah mau transaksi apapunwalaupun awal awalnya susah mau daftar tuhmungkin itu demi keamanan nasabahtrimakasih brimo,5
1229,2023-01-18 17:21:36,Defi day,saya mencoba verifikasi rekam video wajah tapi gagal terus sampe suruh menunggu beberapa saat lagi akhirnya saya keluar aplikasi untuk beberapa jam begitu saya mau masuk lagi transaksi gagal kode sivo sampe berkali2 itu maksudnya apa ya dan saya coba uninstal aplikasibegitu saya download lagi gagal terus bukan karna ponsel full tapi memang setelah 100 download aplikasi tidak bisa dibuka kembali ke download lagi diulang2 tetep hasilnya nihil saya harus bagaimana ya,2
1230,2023-01-18 14:31:55,Ediedroid P,belum pernah nemu kendala paling kalau lagi ada maintenance server itupun ada pemberitahuan dan biasanya tidak lama dan di jam yg tidak sibuk malam aplikasi sangat menbantu dalam aktifitas transaksi keuangan sudah banyak fitur,4
1231,2023-01-17 15:27:48,jo hale,aplikasi menyebalkan yang pernah saya download foto ktp ga bisa2 mulai bisa foto error lagi di rekam video coba keluar aplikasi dan mengulangi dari awal malah lebih parah foto aja ga bisa parah sangat menguras emosi,1
1232,2023-01-14 20:28:18,andrea cicilia,aplikasinya belum siap tombol buat klik foto ktp tidak bisa digunakan dan selalu gagal dibagian rekaman karena saat sedang merekam tiba2 layar blank padahal jaringan lancar sudah coba pakai paket data dan wifi tapi selalu gagal buat bikin rekaman sungguh sangat disayangkan padahal bank bumn tapi kelihatan gak siap bikin aplikasi perbankan sesuai kemajuan teknologi menurutku lebih bagus aplikasi perbankan dari bank2 swasta,1
1233,2023-01-14 18:24:22,Subur Jaya,semua aplikasi bri tidak ada satupun yang bisa selesaikan masalahsemua aplikasinya buruksaya sudah ada data rekening dan kontak tetapi tidak bisa mendaftar diaplikasi ceria pun sama tidak bisa verifikasi wajah semua aplikasi bri error zaman udah modern aplikasi masih kaya gini aja payah,1
1234,2023-01-14 15:36:59,YULIUS,aplikasi yg membuat kesabaran sampai habis sehabisnya karena terus gagal berulangulang mendaftar akun gagal upload foto dan video berulang padahal jaringan bagus bahkan ditambah wifi instruksi aplikasi sudah diikuikuti tapi tetap dibilang gagal sudah belasan kali dicoba dihapus didownload lagi dan hapus lagi tapi tetap sama gagal terusaplikasi ini mengecewakan,1
1235,2023-01-14 13:11:15,krisno endarto,lumayan dripada versi sblmnya yg sangat burukkk sekali ini lebih stabil dan sudah bisa dipakai transaksi mhon sblm mengeluarkan versi baru di tes sebaik mungkin agar tida terulang kembali seperti pada versi sebelumnya yg asli erorrr tidak bisa digunakan sama sekali,5
1236,2023-01-14 04:56:33,Fathur Rizki,dari segi tampilan sangat simpel dan sederhana tapi wow gitu tampilannya tuh kaya era sekarang banget tapi proses login untuk masuk ke aplikasi ini agak ribet jadi bikin males buat ngegunain aplikasi ini sering sering di tambah aplikasi yang kadang suka error mungkin untuk aplikasi ini bisa di tingkatin lagi terimakasih,3
1237,2023-01-13 15:20:47,Arifin,sangat lambat untuk setiap pembaruan catatan keuangan antara masuk dan keluar apalagi transaksi tanpa kartu sangat riskan karena aplikasi lambat,1
1238,2023-01-12 12:03:44,VTEBRATE ID,untuk tarik tunai lemot dan susah untuk menarik tunai karena gangguan sistem tidak jelas padahal untuk transaksi transfer dan dompet digital itu lancar tetapi pas tarik setor tunai lama nya minta ampun,1
1239,2023-01-12 11:16:32,Andre Aksa,adanya aplikasi niatnya mau mempermudah tapi saat registrasi saja sudah tidak mempermudah verifikasi video selalu gagal sudah 5 kali lebih lain waktu di coba tetap gagal sinyal bagus cahaya oke suara oke tetap gagal terus capek ngetik data diri email cek pesan cek nomor otp tapi gagal terus kepala ke kiri kok di layar jadi ke kanan,1
1240,2023-01-11 20:57:33,Yohanes Kristanto,kecewa dgn apk brimo pembelianpembayaran lewat qris brimo saldo berkurang tp status terpending lebih dr 24jam status masih terpending komoplain ke brimo prosesnya jg lama 2x24 transaksi masih jg blm berubah masih diproses,1
1241,2023-01-11 19:16:04,tian haq,ribet banget udah beres daftar tinggal log in katanya password sama id salah minta password baru otp nya gak masuk masuk langsung di email ternyata harus ada saldo pulsa untuk transaksi dan alhamdulillah bisa dong,5
1242,2023-01-11 11:38:48,nofita sari,saya baru melakukan upgrate pada aplikasi brimo kemarin tapi setelah saya update aplikasinya malah tidak mau berjalan tidak terbaca sama sekali oleh screen reader appapun mohon untuk segera melakukan perbaikan agar para user tunanetrabisa bertransaksi sebagaimana biasanya terima kasih,2
1243,2023-01-10 21:09:21,Yulianti Lubis,saya kecewa sebenarnya aplikasinya lumayan bagus tetapi setelah di update versi baru malah tidak bisa tf lagi dengan selalu gagal dengan bacaan transaksi gagal kode apa apaan coba saya jadi susah buat tf jadinya tolong lah di perbaiki aplikasinya mana saldonya tidak bisa di ambil,1
1244,2023-01-10 07:20:19,Dwi Rohiman,sekarang udh bagus bisa masuk sms nyatp sehabis klik verivikasi di aplikasi nya selalu ada notif link tidak valid lg update jgn setengah setengah kenapa malu udah masuk peringkat ke 3 tp masalah sepele aj lama mengatasi nya,5
1245,2023-01-09 19:21:56,Joyo Djogoredjo,mengecewakan aplikasi brimo banyak masalah banyak bug saya pikir dengan adanya brimo semua bisa jadi mudah ternyata tidak sangat mengecewakan saya rasa saya lebih suka mengantri di bank untuk layanan costumer servis setidaknya disana tidak panas,1
1246,2023-01-09 16:09:29,Veronica Anneke,untuk kedua kalinya beda hari tiap sampai proses perekaman video dan proses pengiriman video tibatiba aplikasi berhenti sendiri aplikasi tidak menanggapi setiap mau mengulang gagal harus nunggu lama transaksi sivo gagal terus terus gimana dong padahal data sudah masuk loh,1
1247,2023-01-09 16:01:05,Ivannel Dylon Imanuell,pelayanan pengaduan lambat sekali saya ingin mengisi saldo dana dan saat proses dikatakan pembayaran gagal namun saldo bri saya berkurang dan saldo dana tidak bertambah sudah saya adukan dari tadi pagi namun proses hanya diterima dan tidak diproses sama sekali sudah saya chat wa namun tetap saja administrasi lambat kecewa sekali,1
1248,2023-01-09 13:12:22,Indah Muliana,sudah berkali kali download tetap tidak bisa verifikasi video selalu gagal padahal sudah mengikuti instruksi yang diberikan jaringan wifi juga baguskata nya kalau komplain kirim ke email sudah chat ke email sudah di kasih tau kendala nya makin di putar jelas sudah di bilang gagal verifikasi upload video lah makin di tanya lagi gagal nya kenapaemail sudah di balas tapi balasan nya ga berguna,1
1249,2023-01-07 07:00:14,Ratu lutfiah_23,selalu eror ketika ingin melakukan penarikan tunai tanpa kartu sudah di update jaringan stabil hp tdk nge lag tetap saja eror dan sudah berlangsung hampir 3 minggu fasilitas yang di berikan bukan mempermudah malah mempersulit apa lagi klo butuh penarikan secepatnya,1
1250,2023-01-07 05:37:42,Aryanto Saputra,aplikasi gak guna jaringan sudah bagus upload video sudah sesuai instruksi tidak terang tidak gelapku ulangulang terus tidak tau sampai berapa kalitapi tetap gagal terus maunya apa sihh bukannya mempermudah malah mempersulit maaf bintangnya saya kurangi,1
1251,2023-01-06 23:20:09,Gg Wp,sudah ada hampir 20 kali take buat pembuatan video registrasi dan foto tetap saja gagal dengan kode sir3 bahkan dari situasi tidak terlalu terang maupun gelap tetap saja gagal dengan suara diperjelas juga masih tetap saja gagal bahkan itu sudah sesuai dengan intruksi yang diberikan bagaimana tanggapannya developer,1
1252,2023-01-06 22:07:41,H. Misdin,aplikasi bobrok ga bisa daftar registrasi brimo slalu gagal verifikasi wajah padahal sudah sesuai instruksi internet bagus pencahayaan bagus tapi ga bisa terus komplain di ulasan cuma bisa bilang hubungi waemailcall center cs ga berguna seperti itu harusnya tindakan perbagus kualitas aplikasi brimo langsung tindakan bukan basa basi saya ini nasabah utamakan kenyamanan nasabah paham,1
